http://www.citt-tcce.gc.ca/proactive/contracts/2004-4_c7_e.asp,"Canadian International Trade Tribunal","3 Soft Inc.",P0500302,2005-02-21,"0670 Computer Equipment - Hardware and software","2005-02-21 to","2005-03-31 to",26846.30,"Renewal of the Microsoft SA Agreement."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-4_c8_e.asp,"Canadian International Trade Tribunal","CDI Education",04COM00024,2005-02-18,"0447 Tuition Fees","2005-03-21 to 2009-03-31","2005-03-21 to 2009-03-31",10428.49,"Project Management ."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-4_c9_e.asp,"Canadian International Trade Tribunal","Dell Canada",P0500296,2005-02-14,"1227 Computer equipment",2005-02-14,2005-02-28,32902.00,.
http://www.citt-tcce.gc.ca/proactive/contracts/2004-4_ca_e.asp,"Canadian International Trade Tribunal","3 Soft Inc.",P0500287,2005-02-03,"0670 Computer Equipment - Hardware and software",2005-02-03,2005-02-18,11859.08,"FileMarker Upgrade and Maintenance renewal."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-4_cb_e.asp,"Canadian International Trade Tribunal","Multi Risk Strategies",P0500284,2005-02-01,"0491 Management Consulting","2005-02-01 to 2005-03-31","2005-02-01 to 2005-03-31",24342.50,"Threat and Risk Assessment and action plan."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-4_cc_e.asp,"Canadian International Trade Tribunal","Ikor Integrated Facilities Inc.",P0500279,2005-01-27,"1231 Office furniture and furnishings including parts",2005-01-27,2005-03-29,15516.05,.
http://www.citt-tcce.gc.ca/proactive/contracts/2004-4_cd_e.asp,"Canadian International Trade Tribunal","Denise Roy",P0500269,2005-01-19,"0499 Provision of consulting services in relation to the coding of textile products","2005-01-24 to 2005-06-30","2005-01-24 to 2005-06-30",24610.00,"Consultant for Reference No. MN-2004-002."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-4_ce_e.asp,"Canadian International Trade Tribunal","Naly Management Consulting Inc.",P0500276,2005-01-10,"0491 Human Resource Consulting","2005-01-10 to 2005-03-31","2005-01-10 to 2005-03-31",11556.00,"Position description review."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-3_c1_e.asp,"Canadian International Trade Tribunal","Bypress Printing Copy Centre",4Z001-04-0264,2004-12-23,"0321 Printing Services","2004-12-23 to 2005-03-31","2004-12-23 to 2005-03-31",12840.00,"To support high-volume demand."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-3_c2_e.asp,"Canadian International Trade Tribunal","REDI Analysis Inc",4Z001-04-0244,2004-12-08,"0472 Information Technology Consultant","2004-12-08 to 2005-03-31","2004-12-08 to 2005-03-31",24075.00,"Migration of Toolkit to FileMaker 7."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-3_c3_e.asp,"Canadian International Trade Tribunal","CMS Human Resources Consultants Inc.",4Z001-04-0233,2004-11-29,"0491 Human Resource Consulting","2004-11-29 to 2005-03-31","2004-11-29 to 2005-03-31",33437.50,"Stategic planning for the implementation of the Public Service Employment Act and the Public Service  Staff Relations Act."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-3_c4_e.asp,"Canadian International Trade Tribunal","CGI Information Systems and Management Consultants Inc",4Z001-04-0210,2004-10-27,"0491 Management Consulting","2004-10-27 to 2004-12-15","2004-10-27 to 2004-12-15",23968.00,"To develop an implementation plan for a document management application."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-3_c5_e.asp,"Canadian International Trade Tribunal","Denise Roy",4Z001-04-0202,2004-10-05,"0499 Provision of consulting services in relation to the coding of textile products","2004-10-06 to 2005-01-15","2004-10-06 to 2005-01-15",10700.00,"Consultant for Reference No. MN-2004-001."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-3_c6_e.asp,"Canadian International Trade Tribunal","Danka Canada Inc.",4Z001-04-0027,2004-10-01,"0533 Rental of Photocopier","2004-10-01 to 2005-09-30","2004-10-01 to 2005-09-30",16050.00,.
http://www.citt-tcce.gc.ca/proactive/contracts/2004-2_c1_e.asp,"Canadian International Trade Tribunal",Metacomm,4Z001-04-0117,2004-07-13,"0472 Information technology consultant","2004-07-13 to 2004-09-30","2004-07-13 to 2004-09-30",17120.00,"Conversion process to the CITT network toward the &quot;Active Directory&quot; technology."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-2_c2_e.asp,"Canadian International Trade Tribunal","Ricoh Canada",4Z001-04-0138,2004-07-22,"0570 Rental of office equipment","2004-08-01 to 2009-07-31","2004-08-01 to 2009-07-31",38134.80,"Rental of 4 photocopiers for a period of 5 years."
http://www.citt-tcce.gc.ca/proactive/contracts/2004-2_c3_e.asp,"Canadian International Trade Tribunal","BSI Bench Strenght Inc.",4Z001-04-0162,2004-08-19,"0491 Management Consulting","2004-08-25 to 2005-03-31","2004-08-25 to 2005-03-31",41088.00,"Development of a process mapping for SIMA cases."
