http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1808,"Elections Canada","GLOBAL UPHOLSTERY CO INC",7-11194,2008-02-22,"1231 &ndash; Office Furniture and Furnishings, Including Parts","2008-02-19 to 2008-03-31",,13030.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1809,"Elections Canada","DARE HR",7-11195,2008-02-22,"0491 &ndash; Management Consulting","2008-03-01 to 2009-03-31",,24606.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1810,"Elections Canada","LONGO AND ASSOCIATES LTD",7-11196,2008-02-22,"492 &ndash; Management Consulting","2008-03-01 to 2009-03-31",,24990.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1811,"Elections Canada","ROBERT THOMPSON AND ASSSOCIATES",7-11199,2008-02-22,"0499 &ndash; Other Professional Services not Elsewhere Specified","2008-03-01 to 2009-03-31",,24570.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1812,"Elections Canada","ROBERT THOMPSON AND ASSSOCIATES",7-11200,2008-02-22,"0499 &ndash; Other Professional Services not Elsewhere Specified","2008-03-01 to 2009-03-31",,24570.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1813,"Elections Canada","EXCEL HUMAN RESOURCES",7-11204,2008-02-25,"0813 &ndash; Temporary Help Services","2008-04-01 to 2009-03-31",,58590.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1814,"Elections Canada","CENTRE FOR PUBLIC MANAGEMENT",7-11205,2008-02-25,"0472 &ndash; Information Technology Consultants","2008-02-25 to 2008-06-30",,23152.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1815,"Elections Canada","STAY TECHNOLOGIES INC.",7-11211,2008-02-25,"0472 &ndash; Information Technology Consultants","2008-02-25 to 2008-03-31",,13125.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1816,"Elections Canada","MAXSYS PROFESSIONALS AND",7-11213,2008-03-17,"0813 &ndash; Temporary Help Services","2008-02-27 to 2008-09-30",,13062.98,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1817,"Elections Canada","TRICO PRINTING INC.",7-11228,2008-02-26,"0321 &ndash; Printing Services","2008-02-22 to 2009-03-31",,23265.90,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1818,"Elections Canada","1427378 ONTARIO INC.",7-11233,2008-02-27,"499 &ndash; Other Professional Services not Elsewhere Specified","2008-03-11 to 2008-09-30",,82320.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1819,"Elections Canada","ARTEMP PERSONNEL SERVICES INC.",7-11254,2008-02-28,"0813 &ndash; Temporary Help Services","2008-02-18 to 2009-03-31",,88899.14,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1820,"Elections Canada","AJILON CONSULTING",7-11255,2008-02-27,"813 &ndash; Temporary Help Services","2008-02-18 to 2009-03-31",,88926.13,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1821,"Elections Canada","DAVID APLIN RECRUITING",7-11257,2008-02-28,"813 &ndash; Temporary Help Services","2008-02-18 to 2009-03-31",,88923.24,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1822,"Elections Canada","ENVIRONICS RESEARCH GROUP",7-11259,2008-03-11,"0492 &ndash; Research Contracts","2008-02-25 to 2008-06-30",,157427.66,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1823,"Elections Canada","MAXSYS ABORIGINAL SERVICES",7-11261,2008-02-28,"813 &ndash; Temporary Help Services","2008-03-17 to 2009-03-31",,70418.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1824,"Elections Canada","CURTIS, SUSAN",7-11262,2008-03-11,"0499 &ndash; Other Professional Services not Elsewhere Specified","2008-02-27 to 2008-12-31",,24985.85,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1825,"Elections Canada","MAXSYS ABORIGINAL SERVICES",7-11264,2008-02-29,"0813 &ndash; Temporary Help Services","2008-03-03 to 2009-03-31",,53536.61,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1826,"Elections Canada",IFATHOM,7-11274,2008-03-05,"0491 &ndash; Management Consulting","2008-03-05 to 2008-06-15",,35437.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1827,"Elections Canada","INTELEC GEOMATIQUE INC.",7-11275,2008-03-05,"0499 &ndash; Other Professional Services not Elsewhere Specified","2008-03-05 to 2008-06-30",,34650.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1828,"Elections Canada","VANKELLERS EDITORIAL",7-11276,2008-03-05,"351 &ndash; Communications Professional Services not Elsewhere Specified","2008-03-04 to 2008-08-31",,24659.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1829,"Elections Canada","CANADA POST",7-11277,2008-03-05,"0321 &ndash; Printing Services","2008-03-10 to 2008-06-30",,12106.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1830,"Elections Canada","CANADIAN CORPS COMMISSIONAIRES",7-11278,2008-03-06,"0460 &ndash; Protection Services","2008-04-01 to 2009-03-31",,318238.96,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1831,"Elections Canada","CANADIAN CORPS COMMISSIONAIRES",7-11279,2008-03-06,"461 &ndash; Protection Services","2008-04-01 to 2009-03-31",,26250.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1832,"Elections Canada","CANON CANADA INC.",7-11284,2008-03-07,"0570 &ndash; Rental &ndash; Other","2008-04-01 to 2013-03-31",,30681.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1833,"Elections Canada","QUEST SOFTWARE",7-11285,2008-03-07,"0670 &ndash; Computer Equipment &ndash; Hardware and Software","2007-10-31 to 2008-10-31",,12618.11,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1834,"Elections Canada","CROCUS COMMUNICATIONS",7-11290,2008-03-12,"0351 &ndash; Communications Professional Services not Elsewhere Specified","2008-03-01 to 2009-03-31",,42000.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1835,"Elections Canada","SYBASE CANADA LTD.",7-11292,2008-03-13,"0472 &ndash; Information Technology Consultants","2008-03-16 to 2008-03-31",,11130.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1836,"Elections Canada","LAKE COMMUNICATIONS",7-11293,2008-03-12,"351 &ndash; Communications Professional Services not Elsewhere Specified","2008-03-01 to 2009-03-31",,40162.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1837,"Elections Canada","GILPIN AND ROBINSON INC",7-11294,2008-03-25,"0491 &ndash; Management Consulting","2008-03-07 to 2009-03-31",,19404.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1838,"Elections Canada","RUTHERFORD AND ASSOCIATES",7-11296,2008-03-13,"0351 &ndash; Communications Professional Services not Elsewhere Specified","2008-03-01 to 2009-03-31",,20790.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1839,"Elections Canada","BENSON DIANE AND ASSOCIATES",7-11297,2008-03-13,"351 &ndash; Communications Professional Services not Elsewhere Specified","2008-03-01 to 2009-03-31",,34020.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1840,"Elections Canada","CBZ INC",7-11298,2008-03-13,"0499 &ndash; Other Professional Services not Elsewhere Specified","2008-04-01 to 2008-06-30",,37674.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1841,"Elections Canada","DOIRON, DANA PHILLIP",7-11299,2008-03-13,"0351 &ndash; Communications Professional Services not Elsewhere Specified","2008-03-01 to 2009-03-31",,39256.20,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1842,"Elections Canada","CMS HUMAN RESOURCES CON. INC.",7-11300,2008-03-13,"0499 &ndash; Other Professional Services not Elsewhere Specified","2008-03-17 to 2008-08-15",,43233.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1843,"Elections Canada","JAMES HALE WRITING AND EDITING",7-11301,2008-03-13,"0351 &ndash; Communications Professional Services not Elsewhere Specified","2008-03-01 to 2009-03-31",,28350.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1844,"Elections Canada","CANADA POST",7-11306,2008-03-17,"0819 &ndash; Non-professional Personal Service Contracts not Elsewhere Specified","2007-11-01 to 2008-03-31",,132224.40,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1845,"Elections Canada","MAXSYS ABORIGINAL SERVICES",7-11307,2008-03-17,"813 &ndash; Temporary Help Services","2008-03-19 to 2008-06-30",,25875.28,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1846,"Elections Canada","SERVICES CONSEILS G. LABRECQUE",7-11310,2008-03-17,"0499 &ndash; Other Professional Services not Elsewhere Specified","2008-04-01 to 2008-09-29",,99225.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1847,"Elections Canada","GRYPHON REPUTATION MANAGEMENT",7-11317,2008-03-19,"0351 &ndash; Communications Professional Services not Elsewhere Specified","2008-03-01 to 2009-03-31",,39312.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1848,"Elections Canada","DIEBOLD COMPANY OF CANADA LTD.",7-11322,2008-03-25,"1249 &ndash; Other Equipment and Parts","2008-04-01 to 2009-03-31",,15750.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1849,"Elections Canada","MARJERRISON, PAM",7-11324,2008-03-25,"0351 &ndash; Communications Professional Services not Elsewhere Specified","2008-03-14 to 2008-07-31",,24412.51,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1850,"Elections Canada","THE ASSOCIATES GROUP OF COMP.",7-11325,2008-03-25,"0813 &ndash; Temporary Help Services","2008-03-10 to 2009-09-30",,76883.16,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1851,"Elections Canada","THE ASSOCIATES GROUP OF COMP.",7-11345,2008-03-28,"813 &ndash; Temporary Help Services","2008-04-01 to 2008-12-31",,38068.11,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1852,"Elections Canada","EQUASION BUSINESS TECHNOLOGIES",7-11349,2008-03-29,"0221 &ndash; Basic Data Communications Services (Excluding Enhanced Telecommunications Services)","2008-04-01 to 2009-11-30",,62001.45,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1853,"Elections Canada","WILLS TRANSFER LIMITED",7-11354,2008-03-31,"0819 &ndash; Non-professional Personal Service Contracts not Elsewhere Specified","2008-04-01 to 2009-03-31",,40000.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1854,"Elections Canada","WILLS TRANSFER LIMITED",7-11355,2008-03-31,"820 &ndash; Non-professional Personal Service Contracts not Elsewhere Specified","2008-04-01 to 2009-03-31",,40001.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1855,"Elections Canada","WILLS TRANSFER LIMITED",7-11356,2008-03-31,"821 &ndash; Non-professional Personal Service Contracts not Elsewhere Specified","2008-04-01 to 2009-03-31",,40002.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1857,"Elections Canada","SPEARHEAD MANAGEMENT CANADA",8-11328,2008-03-25,"0472 &ndash; Information Technology Consultants","2008-04-01 to 2008-11-14",,119778.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1858,"Elections Canada","SI SYSTEMS LTD.",8-11331,2008-03-26,"0491 &ndash; Management Consulting","2008-04-01 to 2008-12-19",,119437.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1859,"Elections Canada","AJILON CONSULTING",8-11332,2008-03-26,"0491 &ndash; Management Consulting","2008-04-01 to 2008-12-29",,119432.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1860,"Elections Canada",IFATHOM,8-11333,2008-03-26,"0491 &ndash; Management Consulting","2008-04-01 to 2008-11-28",,118361.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1861,"Elections Canada","AJILON CONSULTING",8-11335,2008-03-26,"0491 &ndash; Management Consulting","2008-04-01 to 2008-12-29",,119432.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1862,"Elections Canada","EXCEL HUMAN RESOURCES",8-11336,2008-03-26,"0491 &ndash; Management Consulting","2008-04-01 to 2008-12-09",,119437.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1863,"Elections Canada","BRAINHUNTER (OTTAWA)  INC",8-11337,2008-03-26,"0491 &ndash; Management Consulting","2008-04-01 to 2008-11-28",,118361.25,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1864,"Elections Canada","BRAINHUNTER (OTTAWA)  INC",8-11338,2008-03-26,"0491 &ndash; Management Consulting","2008-04-01 to 2009-03-31",,105000.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1865,"Elections Canada","AJILON CONSULTING",8-11339,2008-03-26,"0491 &ndash; Management Consulting","2008-04-01 to 2009-01-08",,119589.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1866,"Elections Canada","EXCEL HUMAN RESOURCES",8-11342,2008-03-28,"0472 &ndash; Information Technology Consultants","2008-04-01 to 2008-11-28",,113925.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2008&quarter=4&id=1867,"Elections Canada","SI SYSTEMS LTD.",8-11343,2008-03-28,"0472 &ndash; Information Technology Consultants","2008-04-01 to 2008-11-28",,114843.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1514,"Elections Canada","FRY, ISABELLE",7-10515,2007-10-10,"0491 &ndash; Management Consulting","2007-09-04 to 2008-12-31",,24985.85,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1515,"Elections Canada","HARLEY HOUSE CONSULTANTS INC.",7-10591,2007-10-02,"0499 &ndash; Other Professional Services not Elsewhere Specified","2007-09-21 to 2008-03-31",,24486.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1516,"Elections Canada","COUNTERPATH SOLUTIONS",7-10630,2007-10-19,"0471 &ndash; Telecommunications Consultants","2007-10-01 to 2008-01-31",,23320.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1517,"Elections Canada","ST JOSEPH PRINT GROUP INC.",7-10636,2007-10-10,"0321 &ndash; Printing Services","2007-09-15 to 2008-03-31",,22737.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1518,"Elections Canada","ENVIRONICS RESEARCH GROUP",7-10645,2007-10-02,"0499 &ndash; Other Professional Services not Elsewhere Specified","2007-10-01 to 2008-01-25",,22790.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1519,"Elections Canada","NOTHERN MICRO",7-10679,2007-10-01,"0670 &ndash; Computer Equipment &ndash; Hardware and Software","2007-09-28 to 2007-12-31",,18984.60,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1520,"Elections Canada","GILMORE PRINTING SERVICES INC.",7-10693,2007-10-01,"0321 &ndash; Printing Services","2007-09-27 to 2008-03-31",,24869.99,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1521,"Elections Canada","SOFTCHOICE CORPORATION",7-10695,2007-10-02,"0670 &ndash; Computer Equipment &ndash; Hardware and Software","2007-09-26 to 2007-12-31",,15136.80,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1522,"Elections Canada","ARTEMP PERSONNEL SERVICES",7-10713,2007-10-05,"0813 &ndash; Temporary Help Services","2007-10-09 to 2007-11-30",,10952.56,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1523,"Elections Canada","PERSONNEL OUTAOUAIS INC.",7-10714,2007-10-05,"0813 &ndash; Temporary Help Services","2007-09-28 to 2007-12-28",,14756.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1524,"Elections Canada","PERSONNEL OUTAOUAIS INC.",7-10715,2007-10-05,"0813 &ndash; Temporary Help Services","2007-09-28 to 2007-12-28",,14756.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1525,"Elections Canada","PERSONNEL OUTAOUAIS INC.",7-10716,2007-10-05,"0813 &ndash; Temporary Help Services","2007-09-28 to 2007-12-28",,14756.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1526,"Elections Canada","PERSONNEL OUTAOUAIS INC.",7-10717,2007-10-05,"0813 &ndash; Temporary Help Services","2007-09-28 to 2007-12-28",,14756.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1527,"Elections Canada","PERSONNEL OUTAOUAIS INC.",7-10718,2007-10-05,"0813 &ndash; Temporary Help Services","2007-09-28 to 2007-12-28",,14756.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1528,"Elections Canada","ELISABETH MACFIE EDITING",7-10719,2007-10-05,"0351 &ndash; Communications Professional Services not Elsewhere Specified","2007-10-01 to 2008-03-31",,24804.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1529,"Elections Canada","HART, WILLIAM",7-10720,2007-10-05,"0351 &ndash; Communications Professional Services not Elsewhere Specified","2007-10-01 to 2008-03-31",,24804.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1530,"Elections Canada","DIEBOLD COMPANY OF CANADA LTD.",7-10722,2007-10-05,"0630 &ndash; Office Buildings","2007-10-05 to 2008-03-31",,30657.32,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1531,"Elections Canada","PERSONNEL OUTAOUAIS INC.",7-10724,2007-10-05,"0813 &ndash; Temporary Help Services","2007-09-28 to 2007-12-28",,14756.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1532,"Elections Canada","NEWMAN, BERNARD",7-10733,2007-10-19,"0491 &ndash; Management Consulting","2007-04-01 to 2011-10-14",,47912.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1533,"Elections Canada","INTELEC GEOMATIQUE INC.",7-10734,2007-10-09,"0472 &ndash; Information Technology Consultants","2007-10-09 to 2008-01-15",,40682.80,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1534,"Elections Canada","GILMORE REPRODUCTIONS",7-10735,2007-10-12,"0301 &ndash; Advertising Services","2007-10-12 to 2007-11-30",,14278.20,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1535,"Elections Canada","INTERIS CONSULTING INC.",7-10736,2007-10-10,"0472 &ndash; Information Technology Consultants","2007-10-09 to 2007-12-10",,99755.46,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1536,"Elections Canada","DYNAMIC PERSONNEL CONSULTANTS",7-10741,2007-10-10,"0813 &ndash; Temporary Help Services","2007-10-09 to 2007-11-30",,15213.12,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1537,"Elections Canada","BARBARA PERSONNEL INC.",7-10744,2007-10-11,"0813 &ndash; Temporary Help Services","2007-10-15 to 2007-11-30",,10239.60,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1538,"Elections Canada","HARTS UPHOLSTERED PRODUCTS CO.",7-10750,2007-10-11,"1231 &ndash; Office Furniture and Furnishings, Including Parts","2007-10-03 to 2008-03-31",,13531.11,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1539,"Elections Canada","HUNT TEMPORARILY YOURS",7-10754,2007-10-12,"0351 &ndash; Communications Professional Services not Elsewhere Specified","2007-10-15 to 2008-03-31",,24994.80,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1540,"Elections Canada","CALSTONE INC.",7-10759,2007-10-12,"1231 &ndash; Office Furniture and Furnishings, Including Parts","2007-10-10 to 2008-03-31",,17635.75,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1541,"Elections Canada","R.E. GILMORE INVESTMENTS CORP.",7-10761,2007-10-24,"0321 &ndash; Printing Services","2007-10-12 to 2008-03-31",,19939.40,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1542,"Elections Canada","R.E. GILMORE INVESTMENTS CORP.",7-10762,2007-10-24,"0321 &ndash; Printing Services","2007-10-12 to 2008-03-31",,31070.18,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1543,"Elections Canada","EXCEL HUMAN RESOURCES",7-10764,2007-10-16,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-12-28",,16281.60,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1544,"Elections Canada","AIM PERSONNEL SERVICES INC.",7-10765,2007-10-16,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-12-28",,16037.38,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1545,"Elections Canada","EXCEL HUMAN RESOURCES",7-10766,2007-10-16,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-12-28",,16281.60,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1546,"Elections Canada",ADECCO,7-10767,2007-10-16,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-12-28",,16037.38,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1547,"Elections Canada","AIM PERSONNEL SERVICES INC.",7-10768,2007-10-16,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-12-28",,16037.38,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1548,"Elections Canada","AIM PERSONNEL SERVICES INC.",7-10769,2007-10-16,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-12-28",,16037.38,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1549,"Elections Canada","AIM PERSONNEL SERVICES INC.",7-10770,2007-10-16,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-12-28",,16037.38,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1550,"Elections Canada","AIM PERSONNEL SERVICES INC.",7-10771,2007-10-16,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-12-28",,16037.38,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1551,"Elections Canada","INTELEC GEOMATIQUE INC.",7-10776,2007-10-16,"0472 &ndash; Information Technology Consultants","2007-10-17 to 2008-03-31",,123490.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1552,"Elections Canada","AIM PERSONNEL SERVICES INC.",7-10778,2007-10-15,"0813 &ndash; Temporary Help Services","2007-10-15 to 2007-12-28",,14713.69,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1553,"Elections Canada","AIM PERSONNEL SERVICES INC.",7-10779,2007-10-15,"0813 &ndash; Temporary Help Services","2007-10-15 to 2007-12-28",,14713.69,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1554,"Elections Canada","PERSONNEL OUTAOUAIS INC.",7-10780,2007-10-16,"0813 &ndash; Temporary Help Services","2007-10-15 to 2007-12-28",,14756.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1555,"Elections Canada","WADE TECH",7-10782,2007-10-18,"0321 &ndash; Printing Services","2007-10-16 to 2007-10-26",,144389.09,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1556,"Elections Canada","STRATEGIC RELATIONSHIPS",7-10783,2007-11-07,"0472 &ndash; Information Technology Consultants","2007-10-19 to 2007-12-31",,12720.00,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1557,"Elections Canada","MAXSYS PROFESSIONALS",7-10788,2007-10-19,"0813 &ndash; Temporary Help Services","2007-10-20 to 2008-03-31",,88960.50,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1558,"Elections Canada","EXCEL HUMAN RESOURCES",7-10790,2007-10-22,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-12-28",,16281.60,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1559,"Elections Canada","EXCEL HUMAN RESOURCES",7-10792,2007-10-22,"0813 &ndash; Temporary Help Services","2007-10-17 to 2007-10-28",,16281.60,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1560,"Elections Canada","WADE TECH",7-10794,2007-10-22,"0321 &ndash; Printing Services","2007-10-22 to 2007-11-05",,49880.63,
http://www.elections.ca/contracts/default.asp?textonly=false&lang=e&action=view&year=2007&quarter=3&id=1561,"Elections Canada","DELTA PRINTING LTD.",7-10795,2007-10-22,"0321 &ndash; Printing Services","2007-10-22 to 2008-03-31",,18934.78,
